X,Y,Half,Player1 Name,Player1 Team,Match Name
-48.79,9.08,1,Patrice EVRA,Manchester United,11.11.05 Manchester United v Sunderland
32.67,1.12,1,David MEYLER,Sunderland,11.11.05 Manchester United v Sunderland
28.26,-2.77,1,Lee CATTERMOLE,Sunderland,11.11.05 Manchester United v Sunderland
-41.43,4.46,1,Javier HERNANDEZ,Manchester United,11.11.05 Manchester United v Sunderland
42.83,-0.07,0,Victor ANICHEBE,Everton,12.01.21 Everton v Blackburn Rovers
-38.76,2.58,0,David DUNN,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
-38.1,-12.13,0,David DUNN,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
-22.31,-5.93,0,David DUNN,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
39.16,11.69,0,Philip NEVILLE,Everton,12.01.21 Everton v Blackburn Rovers
46.41,-2.97,0,Tim CAHILL,Everton,12.01.21 Everton v Blackburn Rovers
-26.2,8.84,0,Radosav PETROVIC,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
39.63,13.14,0,Landon DONOVAN,Everton,12.01.21 Everton v Blackburn Rovers
-37.55,12.17,0,David GOODWILLIE,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
-38.68,-0.82,0,David DUNN,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
35.7,-7.11,0,Marouane FELLAINI,Everton,12.01.21 Everton v Blackburn Rovers
-25.88,-5.74,0,Steven N'ZONZI,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
-31.44,-9.75,1,Tim CAHILL,Everton,12.01.21 Everton v Blackburn Rovers
21.12,14.84,1,Radosav PETROVIC,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
24.09,-1.43,1,Morten GAMST PEDERSEN,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
28.47,-3.06,1,David HOILETT,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
17.83,16.08,1,Anthony MODESTE,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
30.9,-4.22,1,David HOILETT,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
33.89,2.65,1,Mauro FORMICA,Blackburn Rovers,12.01.21 Everton v Blackburn Rovers
-46.41,7.27,1,Denis STRACQUALURSI,Everton,12.01.21 Everton v Blackburn Rovers
-46.5,-6.68,1,Tim CAHILL,Everton,12.01.21 Everton v Blackburn Rovers
-27.25,-7.29,0,Marc ALBRIGHTON,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
41.16,-14.52,0,Chris EAGLES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-40.16,0.05,0,Stiliyan PETROV,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
30.83,11.73,0,Tuncay SANLI,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-39.61,-6.13,0,Darren BENT,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-36.68,-2.67,0,Charles N'ZOGBIA,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-38.55,16.36,0,Charles N'ZOGBIA,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-43.95,1.21,0,Marc ALBRIGHTON,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-47.73,9.33,0,Charles N'ZOGBIA,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-28.75,10.71,0,Stiliyan PETROV,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-37.85,2.01,0,Marc ALBRIGHTON,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-40.42,-11.48,1,Gary CAHILL,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-28.88,-0.25,1,Mark DAVIES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-44.47,8.42,1,Ivan KLASNIC,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-32.65,13.75,1,Chris EAGLES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-37.49,-5.7,1,Zat KNIGHT,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-45.5,-0.61,1,Ivan KLASNIC,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
40.22,2.73,1,Darren BENT,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-36.56,16.05,1,Chris EAGLES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-29.02,20.15,1,Chris EAGLES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
28.58,-8.69,1,Stiliyan PETROV,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-32.48,3.88,1,Mark DAVIES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-37.9,8.62,1,Mark DAVIES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-31.49,3.51,1,Chris EAGLES,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
-35.13,-15.69,1,Gael KAKUTA,Bolton Wanderers,11.12.10 Bolton Wanderers v Aston Villa
28.5,6.77,1,Gabriel AGBONLAHOR,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
37.47,-7.75,1,Marc ALBRIGHTON,Aston Villa,11.12.10 Bolton Wanderers v Aston Villa
-41.72,-10.81,0,Demba BA,Newcastle United,12.03.12 Arsenal v Newcastle United
46.68,-1.36,0,Theo WALCOTT,Arsenal,12.03.12 Arsenal v Newcastle United
-42.64,-12.87,0,Hatem BEN ARFA,Newcastle United,12.03.12 Arsenal v Newcastle United
44.25,5.01,0,Robin VAN PERSIE,Arsenal,12.03.12 Arsenal v Newcastle United
34.31,-12.48,0,Robin VAN PERSIE,Arsenal,12.03.12 Arsenal v Newcastle United
37.18,-7.58,0,Alexandre SONG,Arsenal,12.03.12 Arsenal v Newcastle United
-26.61,22.98,0,Yohan CABAYE,Newcastle United,12.03.12 Arsenal v Newcastle United
-37.02,7.83,0,Jonas GUTIERREZ,Newcastle United,12.03.12 Arsenal v Newcastle United
41.73,6.68,0,Theo WALCOTT,Arsenal,12.03.12 Arsenal v Newcastle United
19.6,-6.45,1,Cheik TIOTE,Newcastle United,12.03.12 Arsenal v Newcastle United
-28.29,-0.01,1,Alex OXLADE-CHAMBERLAIN,Arsenal,12.03.12 Arsenal v Newcastle United
-33.44,-0.78,1,Mikel ARTETA,Arsenal,12.03.12 Arsenal v Newcastle United
-41.35,-1.02,1,Robin VAN PERSIE,Arsenal,12.03.12 Arsenal v Newcastle United
-31.84,18.28,1,Theo WALCOTT,Arsenal,12.03.12 Arsenal v Newcastle United
-48.36,11.96,1,Robin VAN PERSIE,Arsenal,12.03.12 Arsenal v Newcastle United
-38.75,12.29,1,Alex OXLADE-CHAMBERLAIN,Arsenal,12.03.12 Arsenal v Newcastle United
-43.19,-5.04,1,Tomas ROSICKY,Arsenal,12.03.12 Arsenal v Newcastle United
47.84,-13.03,1,Shola AMEOBI,Newcastle United,12.03.12 Arsenal v Newcastle United
-46.22,12.53,1,Robin VAN PERSIE,Arsenal,12.03.12 Arsenal v Newcastle United
-48.05,-5.46,1,Yao GERVINHO,Arsenal,12.03.12 Arsenal v Newcastle United
-30.49,5.76,1,Aaron RAMSEY,Arsenal,12.03.12 Arsenal v Newcastle United
-28.58,3.41,1,Kieran GIBBS,Arsenal,12.03.12 Arsenal v Newcastle United
-42.5,-6.5,1,Theo WALCOTT,Arsenal,12.03.12 Arsenal v Newcastle United
-48.46,4.1,1,Thomas VERMAELEN,Arsenal,12.03.12 Arsenal v Newcastle United
-38.91,-12.39,0,Emmerson BOYCE,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-35.38,14.8,0,Victor MOSES,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
36.71,5.93,0,Wesley HOOLAHAN,Norwich City,11.08.13 Wigan Athletic v Norwich City
24.77,0.69,0,David FOX,Norwich City,11.08.13 Wigan Athletic v Norwich City
-7.07,-22.06,0,Mohamed DIAME,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-37.09,6.2,0,Victor MOSES,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-36.39,12.6,0,Franco DI SANTO,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-23.87,-0.79,0,Victor MOSES,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
44.03,1.59,0,Wesley HOOLAHAN,Norwich City,11.08.13 Wigan Athletic v Norwich City
-40.04,9.71,1,Andrew CROFTS,Norwich City,11.08.13 Wigan Athletic v Norwich City
20.31,11.53,1,Franco DI SANTO,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-29.81,-0.33,1,Steve MORISON,Norwich City,11.08.13 Wigan Athletic v Norwich City
-35.98,-7.11,1,Wesley HOOLAHAN,Norwich City,11.08.13 Wigan Athletic v Norwich City
-45.86,13.84,1,Steve MORISON,Norwich City,11.08.13 Wigan Athletic v Norwich City
45.5,8.32,1,Victor MOSES,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
32.57,5.51,1,Hugo RODALLEGA,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-45.56,-14.7,1,Andrew SURMAN,Norwich City,11.08.13 Wigan Athletic v Norwich City
26.78,1.73,1,Ben WATSON,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-28.28,3.46,1,Wesley HOOLAHAN,Norwich City,11.08.13 Wigan Athletic v Norwich City
40.34,-0.2,1,Victor MOSES,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
43.08,11.76,1,Hugo RODALLEGA,Wigan Athletic,11.08.13 Wigan Athletic v Norwich City
-22.13,-13.74,1,Russell MARTIN,Norwich City,11.08.13 Wigan Athletic v Norwich City
-46.37,6.82,0,Jerome THOMAS,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-41.83,-10.3,0,Liam RIDGEWELL,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-27.95,14.65,0,Jerome THOMAS,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-39.03,-17.11,0,Marc-Antoine FORTUNE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-18.68,-9.08,0,Steven REID,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-33.26,18.92,0,Marc-Antoine FORTUNE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
42.34,-6.26,0,Sylvan EBANKS-BLAKE,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-32.23,-8.32,0,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-41.23,-14.35,0,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-47.42,-11.65,0,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-39.93,9.09,0,Paul SCHARNER,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-45.1,-3.11,0,Liam RIDGEWELL,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
34.23,-1.54,0,Sylvan EBANKS-BLAKE,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
29.65,3.94,0,Jamie O'HARA,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
31.96,18.5,0,Kevin DOYLE,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-32.72,-10.47,0,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-39.28,-18.13,0,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-29.89,8.0,0,James MORRISON,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-45.45,-13.46,0,Marc-Antoine FORTUNE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
37.74,-4.85,0,Steven FLETCHER,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-31.0,3.14,1,Steven FLETCHER,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
30.01,14.38,1,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
38.29,-2.41,1,Jerome THOMAS,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
42.67,16.09,1,Marc-Antoine FORTUNE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
39.29,-3.22,1,Jonas OLSSON,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
46.09,9.26,1,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-33.66,2.61,1,Nenad MILIJAS,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
48.38,0.46,1,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-24.68,18.62,1,Sylvan EBANKS-BLAKE,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
46.94,-13.69,1,Marc-Antoine FORTUNE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
31.31,1.26,1,Keith ANDREWS,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-32.32,-9.13,1,Jamie O'HARA,Wolverhampton Wanderers,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
44.91,4.61,1,Peter ODEMWINGIE,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
29.36,-1.66,1,James MORRISON,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
25.05,-9.99,1,Keith ANDREWS,West Bromwich Albion,12.02.12 Wolverhampton Wanderers v West Bromwich Albion
-28.55,14.31,0,Ashley YOUNG,Manchester United,11.08.14 West Bromwich Albion v Manchester United
15.13,5.94,0,Paul SCHARNER,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
44.1,-12.31,0,Somen TCHOYI,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-36.57,8.47,0,Wayne ROONEY,Manchester United,11.08.14 West Bromwich Albion v Manchester United
-31.78,-12.24,0,Wayne ROONEY,Manchester United,11.08.14 West Bromwich Albion v Manchester United
23.97,5.6,0,James MORRISON,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-41.29,5.97,0,NANI,Manchester United,11.08.14 West Bromwich Albion v Manchester United
38.1,1.08,0,Steven REID,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
28.13,-0.44,0,Shane LONG,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-42.93,3.82,0,NANI,Manchester United,11.08.14 West Bromwich Albion v Manchester United
-32.35,16.78,0,Ashley YOUNG,Manchester United,11.08.14 West Bromwich Albion v Manchester United
41.9,10.64,0,Paul SCHARNER,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
41.04,-16.02,0,Shane LONG,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
39.42,14.99,0,Chris BRUNT,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
48.0,13.57,0,Paul SCHARNER,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
31.18,-21.87,1,Ashley YOUNG,Manchester United,11.08.14 West Bromwich Albion v Manchester United
25.93,5.59,1,NANI,Manchester United,11.08.14 West Bromwich Albion v Manchester United
-35.58,8.12,1,James MORRISON,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-43.07,-14.71,1,Somen TCHOYI,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-33.9,-10.96,1,Chris BRUNT,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-22.36,3.75,1,Youssouf MULUMBU,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-17.45,-10.88,1,Gabriel TAMAS,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-32.89,8.36,1,Simon COX,West Bromwich Albion,11.08.14 West Bromwich Albion v Manchester United
-43.49,2.04,0,Ryan GIGGS,Manchester United,12.02.26 Norwich City v Manchester United
-38.89,-6.67,0,Danny WELBECK,Manchester United,12.02.26 Norwich City v Manchester United
-23.88,4.23,0,Paul SCHOLES,Manchester United,12.02.26 Norwich City v Manchester United
22.64,0.85,0,Andrew SURMAN,Norwich City,12.02.26 Norwich City v Manchester United
47.6,7.74,0,Anthony PILKINGTON,Norwich City,12.02.26 Norwich City v Manchester United
22.56,15.68,0,Kyle NAUGHTON,Norwich City,12.02.26 Norwich City v Manchester United
-34.81,-0.81,0,Javier HERNANDEZ,Manchester United,12.02.26 Norwich City v Manchester United
28.88,-5.77,0,Andrew SURMAN,Norwich City,12.02.26 Norwich City v Manchester United
38.65,-5.22,0,Simeon JACKSON,Norwich City,12.02.26 Norwich City v Manchester United
-21.88,-5.79,1,Bradley JOHNSON,Norwich City,12.02.26 Norwich City v Manchester United
-41.48,10.81,1,Andrew SURMAN,Norwich City,12.02.26 Norwich City v Manchester United
44.36,-7.9,1,Danny WELBECK,Manchester United,12.02.26 Norwich City v Manchester United
-32.68,-11.95,1,Wesley HOOLAHAN,Norwich City,12.02.26 Norwich City v Manchester United
45.42,6.47,1,Ryan GIGGS,Manchester United,12.02.26 Norwich City v Manchester United
30.9,-13.13,1,Danny WELBECK,Manchester United,12.02.26 Norwich City v Manchester United
-28.65,3.93,1,Aaron WILBRAHAM,Norwich City,12.02.26 Norwich City v Manchester United
-38.26,-3.38,1,Grant HOLT,Norwich City,12.02.26 Norwich City v Manchester United
-46.18,-5.45,1,Grant HOLT,Norwich City,12.02.26 Norwich City v Manchester United
38.5,-4.8,1,Ashley YOUNG,Manchester United,12.02.26 Norwich City v Manchester United
42.92,6.25,1,Danny WELBECK,Manchester United,12.02.26 Norwich City v Manchester United
50.5,5.47,1,Ryan GIGGS,Manchester United,12.02.26 Norwich City v Manchester United
-23.59,12.87,0,Benoit ASSOU-EKOTTO,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
23.79,4.81,0,Craig GARDNER,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
-32.83,-3.13,0,Luka MODRIC,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-24.15,4.89,0,Benoit ASSOU-EKOTTO,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
41.71,5.97,0,Stephane SESSEGNON,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
-32.28,12.08,0,Emmanuel ADEBAYOR,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-19.44,-2.42,0,Scott PARKER,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
34.44,16.37,0,Matthew KILGALLON,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
45.91,7.45,0,Nicklas BENDTNER,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
-35.92,-2.97,0,Rafael VAN DER VAART,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-22.67,5.09,0,Gareth BALE,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-28.33,4.8,0,Luka MODRIC,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-39.6,10.82,1,Stephane SESSEGNON,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
31.26,7.88,1,Cordeiro SANDRO,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
34.62,7.15,1,Rafael VAN DER VAART,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-23.64,-20.07,1,Phil BARDSLEY,Sunderland,12.04.07 Sunderland v Tottenham Hotspur
25.37,-14.6,1,Gareth BALE,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
23.69,-12.58,1,Luka MODRIC,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
43.38,9.8,1,Rafael VAN DER VAART,Tottenham Hotspur,12.04.07 Sunderland v Tottenham Hotspur
-34.0,3.0,0,Mark GOWER,Swansea City,11.11.19 Swansea City v Manchester United
46.0,-4.0,0,Javier HERNANDEZ,Manchester United,11.11.19 Swansea City v Manchester United
-21.0,-4.0,0,Scott SINCLAIR,Swansea City,11.11.19 Swansea City v Manchester United
31.0,-7.0,0,Patrice EVRA,Manchester United,11.11.19 Swansea City v Manchester United
-29.0,11.0,0,Neil TAYLOR,Swansea City,11.11.19 Swansea City v Manchester United
28.0,3.0,0,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
19.0,5.0,0,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
34.0,10.0,0,NANI,Manchester United,11.11.19 Swansea City v Manchester United
-31.0,-2.0,0,Scott SINCLAIR,Swansea City,11.11.19 Swansea City v Manchester United
45.0,-12.0,1,Scott SINCLAIR,Swansea City,11.11.19 Swansea City v Manchester United
31.0,-10.0,1,Scott SINCLAIR,Swansea City,11.11.19 Swansea City v Manchester United
-25.0,-11.0,1,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
-23.0,-12.0,1,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
41.0,-7.0,1,Danny GRAHAM,Swansea City,11.11.19 Swansea City v Manchester United
36.0,-3.0,1,Ashley WILLIAMS,Swansea City,11.11.19 Swansea City v Manchester United
-31.0,-4.0,1,NANI,Manchester United,11.11.19 Swansea City v Manchester United
-32.0,-1.0,1,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
-41.0,-15.0,1,Wayne ROONEY,Manchester United,11.11.19 Swansea City v Manchester United
-44.0,-9.0,1,Phil JONES,Manchester United,11.11.19 Swansea City v Manchester United
-41.0,10.0,1,NANI,Manchester United,11.11.19 Swansea City v Manchester United
27.0,0.0,0,Barry BANNAN,Aston Villa,11.10.22 Aston Villa v West Bromwich Albion
44.0,6.0,0,Darren BENT,Aston Villa,11.10.22 Aston Villa v West Bromwich Albion
32.0,-15.0,0,Gabriel AGBONLAHOR,Aston Villa,11.10.22 Aston Villa v West Bromwich Albion
33.0,-1.0,0,Barry BANNAN,Aston Villa,11.10.22 Aston Villa v West Bromwich Albion
-38.0,2.0,0,Jerome THOMAS,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
-27.0,8.0,0,Jerome THOMAS,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
-36.0,-16.0,0,Peter ODEMWINGIE,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
-35.0,4.0,0,Somen TCHOYI,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
-24.0,-13.0,0,Chris BRUNT,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
31.0,4.0,1,Youssouf MULUMBU,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
43.0,-3.0,1,Paul SCHARNER,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
43.0,-14.0,1,Jerome THOMAS,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
33.0,20.0,1,Steven REID,West Bromwich Albion,11.10.22 Aston Villa v West Bromwich Albion
-26.76,-7.89,0,Tomas ROSICKY,Arsenal,12.02.11 Sunderland v Arsenal
-35.44,0.31,0,Robin VAN PERSIE,Arsenal,12.02.11 Sunderland v Arsenal
35.61,9.33,0,Fraizer CAMPBELL,Sunderland,12.02.11 Sunderland v Arsenal
-41.07,-16.07,0,Theo WALCOTT,Arsenal,12.02.11 Sunderland v Arsenal
-41.12,-15.71,0,Theo WALCOTT,Arsenal,12.02.11 Sunderland v Arsenal
-36.84,-5.88,0,Tomas ROSICKY,Arsenal,12.02.11 Sunderland v Arsenal
-23.2,-10.66,0,Bacary SAGNA,Arsenal,12.02.11 Sunderland v Arsenal
19.7,0.15,1,Thomas VERMAELEN,Arsenal,12.02.11 Sunderland v Arsenal
14.66,5.38,1,Bacary SAGNA,Arsenal,12.02.11 Sunderland v Arsenal
-23.68,10.23,1,Craig GARDNER,Sunderland,12.02.11 Sunderland v Arsenal
-37.61,5.63,1,John O'SHEA,Sunderland,12.02.11 Sunderland v Arsenal
-27.73,-2.43,1,Craig GARDNER,Sunderland,12.02.11 Sunderland v Arsenal
-30.54,2.46,1,Craig GARDNER,Sunderland,12.02.11 Sunderland v Arsenal
-42.08,13.37,1,James MCCLEAN,Sunderland,12.02.11 Sunderland v Arsenal
30.08,14.55,1,Mikel ARTETA,Arsenal,12.02.11 Sunderland v Arsenal
28.63,0.87,1,Aaron RAMSEY,Arsenal,12.02.11 Sunderland v Arsenal
28.85,20.26,1,Aaron RAMSEY,Arsenal,12.02.11 Sunderland v Arsenal
-31.41,1.54,1,Dong-Won JI,Sunderland,12.02.11 Sunderland v Arsenal
46.59,-1.67,1,Thierry HENRY,Arsenal,12.02.11 Sunderland v Arsenal
-38.0,13.0,0,NANI,Manchester United,11.12.03 Aston Villa v Manchester United
-27.0,10.0,0,Phil JONES,Manchester United,11.12.03 Aston Villa v Manchester United
-45.0,-1.0,0,Chris SMALLING,Manchester United,11.12.03 Aston Villa v Manchester United
-44.0,2.0,0,Phil JONES,Manchester United,11.12.03 Aston Villa v Manchester United
-22.0,-7.0,0,Antonio VALENCIA,Manchester United,11.12.03 Aston Villa v Manchester United
25.0,6.0,1,Wayne ROONEY,Manchester United,11.12.03 Aston Villa v Manchester United
-23.0,2.0,1,Barry BANNAN,Aston Villa,11.12.03 Aston Villa v Manchester United
